query_name,chembl_id,smiles,inchi_key,molecule_type,status
Nortriptyline hydrochloride,CHEMBL1201156,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,SHAYBENGXDALFF-UHFFFAOYSA-N,Small molecule,ok
Nusinersen sodium,CHEMBL3833342,,,Oligonucleotide,non_small_or_no_smiles
Nystatin,CHEMBL5465559,,,Unknown,non_small_or_no_smiles
Obeticholic acid,CHEMBL566315,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,ZXERDUOLZKYMJM-ZWECCWDJSA-N,Small molecule,ok
Octreotide acetate,CHEMBL1200480,CC(=O)O.C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,XQEJFZYLWPSJOV-XJQYZYIXSA-N,Protein,non_small_or_no_smiles
Odevixibat,CHEMBL4297588,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,XULSCZPZVQIMFM-IPZQJPLYSA-N,Small molecule,ok
Ofatumumab,CHEMBL1201836,,,Antibody,non_small_or_no_smiles
Ofloxacin,CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,Small molecule,ok
Olanzapine,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,KVWDHTXUZHCGIO-UHFFFAOYSA-N,Small molecule,ok
Olaparib,CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,FDLYAMZZIXQODN-UHFFFAOYSA-N,Small molecule,ok
Oliceridine,CHEMBL2443262,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,DMNOVGJWPASQDL-OAQYLSRUSA-N,Small molecule,ok
Olmesartan medoxomil,CHEMBL1200692,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,UQGKUQLKSCSZGY-UHFFFAOYSA-N,Small molecule,ok
Olsalazine sodium,CHEMBL1201013,O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],ZJEFYLVGGFISGT-VRZXRVJBSA-L,Small molecule,ok
Omacetaxine mepesuccinate,CHEMBL46286,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,HYFHYPWGAURHIV-JFIAXGOJSA-N,Small molecule,ok
Omadacycline tosylate,CHEMBL2103854,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cc1ccc(S(=O)(=O)O)cc1,SETFNHZTVGTBHC-XGLFQKEBSA-N,Small molecule,ok
Omalizumab,CHEMBL1201589,,,Antibody,non_small_or_no_smiles
Omeprazole,CHEMBL1503,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,SUBDBMMJDZJVOS-UHFFFAOYSA-N,Small molecule,ok
Ondansetron hydrochloride,CHEMBL3186492,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl.O.O,VRSLTNZJOUZKLX-UHFFFAOYSA-N,Small molecule,ok
Opicapone,CHEMBL1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,ASOADIZOVZTJSR-UHFFFAOYSA-N,Small molecule,ok
Oprelvekin,CHEMBL1201573,,,Protein,non_small_or_no_smiles
Oritavancin diphosphate,CHEMBL3989766,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.O=P(O)(O)O.O=P(O)(O)O,PWTROOMOPLCZHB-BHYQHFGMSA-N,Small molecule,ok
Orlistat,CHEMBL175247,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,AHLBNYSZXLDEJQ-FWEHEUNISA-N,Small molecule,ok
Orphenadrine hydrochloride,CHEMBL1201023,Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl,UQZKYYIKWZOKKD-UHFFFAOYSA-N,Small molecule,ok
Oseltamivir phosphate,CHEMBL1200340,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,PGZUMBJQJWIWGJ-ONAKXNSWSA-N,Small molecule,ok
Osilodrostat phosphate,CHEMBL3707393,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1.O=P(O)(O)O,FMCPYRDGUZBOJZ-BTQNPOSSSA-N,Small molecule,ok
Osimertinib mesylate,CHEMBL3545063,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O,FUKSNUHSJBTCFJ-UHFFFAOYSA-N,Small molecule,ok
Ospemifene,CHEMBL2105395,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,LUMKNAVTFCDUIE-VHXPQNKSSA-N,Small molecule,ok
Oxacillin sodium,CHEMBL3989567,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],ZVIYWUUZWWBNMB-VICXVTCVSA-M,Small molecule,ok
Oxaliplatin,CHEMBL414804,,,Small molecule,non_small_or_no_smiles
Oxandrolone,CHEMBL1200436,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,QSLJIVKCVHQPLV-PEMPUTJUSA-N,Small molecule,ok
Oxaprozin,CHEMBL1071,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OFPXSFXSNFPTHF-UHFFFAOYSA-N,Small molecule,ok
Oxazepam,CHEMBL568,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,ADIMAYPTOBDMTL-UHFFFAOYSA-N,Small molecule,ok
Oxcarbazepine,CHEMBL1068,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CTRLABGOLIVAIY-UHFFFAOYSA-N,Small molecule,ok
Oxybutynin chloride,CHEMBL1133,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,SWIJYDAEGSIQPZ-UHFFFAOYSA-N,Small molecule,ok
Oxycodone hydrochloride,CHEMBL1200890,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,MUZQPDBAOYKNLO-RKXJKUSZSA-N,Small molecule,ok
Oxymetholone,CHEMBL1200585,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,ICMWWNHDUZJFDW-DHODBPELSA-N,Small molecule,ok
Oxymorphone hydrochloride,CHEMBL1200794,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,BCGJBQBWUGVESK-KCTCKCTRSA-N,Small molecule,ok
Oxyphenisatin,CHEMBL245807,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,SJDACOMXKWHBOW-UHFFFAOYSA-N,Small molecule,ok
Oxytetracycline,CHEMBL1517,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,IWVCMVBTMGNXQD-PXOLEDIWSA-N,Small molecule,ok
Oxytocin,CHEMBL395429,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,XNOPRXBHLZRZKH-DSZYJQQASA-N,Protein,non_small_or_no_smiles
Ozanimod hydrochloride,CHEMBL3707246,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N.Cl,HAOOCAKHSFYDBU-BDQAORGHSA-N,Small molecule,ok
Paclitaxel,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,RCINICONZNJXQF-MZXODVADSA-N,Small molecule,ok
Pafolacianine sodium,CHEMBL4594383,CC1(C)C(/C=C/C2=C(Oc3ccc(C[C@H](NC(=O)c4ccc(NCc5cnc6nc(N)[nH]c(=O)c6n5)cc4)C(=O)[O-])cc3)/C(=C/C=C3\N(CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+].[Na+].[Na+],LRVBSDMJFVZFHH-NFVAJSDSSA-J,Small molecule,ok
Pafuraidine,,,,,no_hit
Palbociclib,CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,AHJRHEGDXFFMBM-UHFFFAOYSA-N,Small molecule,ok
Palifermin,CHEMBL1201821,,,Protein,non_small_or_no_smiles
Paliperidone,CHEMBL1621,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,PMXMIIMHBWHSKN-UHFFFAOYSA-N,Small molecule,ok
Palivizumab,CHEMBL1201586,,,Antibody,non_small_or_no_smiles
Palonosetron hydrochloride,CHEMBL1720,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,OLDRWYVIKMSFFB-SSPJITILSA-N,Small molecule,ok
Pamabrom,CHEMBL316160,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,SKTFQHRVFFOHTQ-UHFFFAOYSA-N,Small molecule,ok
Pamidronate disodium,CHEMBL3989401,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.O.O.O.O.O.[Na+].[Na+],CZYWHNTUXNGDGR-UHFFFAOYSA-L,Small molecule,ok
Pancrelipase,CHEMBL2108074,,,Enzyme,non_small_or_no_smiles
Pancuronium bromide,CHEMBL1200757,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],NPIJXCQZLFKBMV-YTGGZNJNSA-L,Small molecule,ok
Panitumumab,CHEMBL1201827,,,Antibody,non_small_or_no_smiles
Panobinostat lactate,CHEMBL3545368,CC(O)C(=O)O.Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,XVDWNSFFSMWXJJ-ASTDGNLGSA-N,Small molecule,ok
Pantoprazole sodium,CHEMBL3989559,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[n-]2)c1OC.O.[Na+],CGJRLPRCWSHOFU-UHFFFAOYSA-N,Small molecule,ok
Papaverine hydrochloride,CHEMBL98123,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,UOTMYNBWXDUBNX-UHFFFAOYSA-N,Small molecule,ok
Paricalcitol,CHEMBL1200622,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,BPKAHTKRCLCHEA-UBFJEZKGSA-N,Small molecule,ok
Paromomycin sulfate,CHEMBL2206196,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,LJRDOKAZOAKLDU-UDXJMMFXSA-N,Small molecule,ok
Paroxetine hydrochloride,CHEMBL6067650,Cl.Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.O,MQZOATSIFWSKKT-OASXIEIISA-N,Small molecule,ok
Pasireotide diaspartate,CHEMBL5314380,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O.N[C@@H](CC(=O)O)C(=O)O.N[C@@H](CC(=O)O)C(=O)O,NEEFMPSSNFRRNC-HQUONIRXSA-N,Protein,non_small_or_no_smiles
Patiromer sorbitex calcium,CHEMBL5315081,,,Small molecule,non_small_or_no_smiles
Patisiran sodium,CHEMBL4297536,,,Oligonucleotide,non_small_or_no_smiles
Pazopanib hydrochloride,CHEMBL1201733,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,MQHIQUBXFFAOMK-UHFFFAOYSA-N,Small molecule,ok
Pegademase bovine,CHEMBL1201514,,,Enzyme,non_small_or_no_smiles
Pegaspargase,CHEMBL2108546,,,Enzyme,non_small_or_no_smiles
Pegcetacoplan,CHEMBL4298211,,,Protein,non_small_or_no_smiles
Pegfilgrastim,CHEMBL1201568,,,Protein,non_small_or_no_smiles
Peginterferon alfa-2a,CHEMBL1201560,,,Protein,non_small_or_no_smiles
Peginterferon alfa-2b,CHEMBL1201561,,,Protein,non_small_or_no_smiles
Pegvisomant,CHEMBL1201515,,,Protein,non_small_or_no_smiles
Pemetrexed disodium,CHEMBL2360464,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],NYDXNILOWQXUOF-GXKRWWSZSA-L,Small molecule,ok
Pemigatinib,CHEMBL4297522,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,HCDMJFOHIXMBOV-UHFFFAOYSA-N,Small molecule,ok
Pemoline,CHEMBL1177,NC1=NC(=O)C(c2ccccc2)O1,NRNCYVBFPDDJNE-UHFFFAOYSA-N,Small molecule,ok
Penbutolol sulfate,CHEMBL2361370,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,FEDSNBHHWZEYTP-ZFQYHYQMSA-N,Small molecule,ok
Penicillamine,CHEMBL1430,CC(C)(S)[C@@H](N)C(=O)O,VVNCNSJFMMFHPL-VKHMYHEASA-N,Small molecule,ok
Penicillin g benzathine,CHEMBL3989515,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O.O.c1ccc(CNCCNCc2ccccc2)cc1,WIDKTXGNSOORHA-CJHXQPGBSA-N,Small molecule,ok
Penicillin v potassium,CHEMBL1200852,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],HCTVWSOKIJULET-LQDWTQKMSA-M,Small molecule,ok
Pentagastrin,CHEMBL1328,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,NEYNJQRKHLUJRU-DZUOILHNSA-N,Small molecule,ok
Pentamidine isethionate,CHEMBL361506,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,YBVNFKZSMZGRAD-UHFFFAOYSA-N,Small molecule,ok
Pentazocine lactate,CHEMBL3989509,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.CC(O)C(=O)O,QNLDTXPVZPRSAM-UHFFFAOYSA-N,Small molecule,ok
Pentetate calcium trisodium yb-169,CHEMBL1200698,,,Small molecule,non_small_or_no_smiles
Pentobarbital sodium,CHEMBL971,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+],QGMRQYFBGABWDR-UHFFFAOYSA-M,Small molecule,ok
Pentosan polysulfate sodium,CHEMBL1201516,,,Small molecule,non_small_or_no_smiles
Pentostatin,CHEMBL1580,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,FPVKHBSQESCIEP-JQCXWYLXSA-N,Small molecule,ok
Pentoxifylline,CHEMBL628,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,Small molecule,ok
Peramivir,CHEMBL3989402,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O.O.O,RFUCJKFZFXNIGB-ZBBHRWOZSA-N,Small molecule,ok
Perampanel,CHEMBL1214124,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,PRMWGUBFXWROHD-UHFFFAOYSA-N,Small molecule,ok
Perflutren,CHEMBL1663,FC(F)(F)C(F)(F)C(F)(F)F,QYSGYZVSCZSLHT-UHFFFAOYSA-N,Small molecule,ok
Pergolide mesylate,CHEMBL1275,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,UWCVGPLTGZWHGS-ZORIOUSZSA-N,Small molecule,ok
Perhexiline,CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,CYXKNKQEMFBLER-UHFFFAOYSA-N,Small molecule,ok
Perindopril erbumine,CHEMBL1200343,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,IYNMDWMQHSMDDE-MHXJNQAMSA-N,Small molecule,ok
Perphenazine,CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,Small molecule,ok
Pexidartinib hydrochloride,CHEMBL3989973,Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,CJLUYLRKLUYCEK-UHFFFAOYSA-N,Small molecule,ok
Phendimetrazine tartrate,CHEMBL2062163,C[C@H]1[C@H](c2ccccc2)OCCN1C.O=C(O)C(O)C(O)C(=O)O,VEPOHXYIFQMVHW-XOZOLZJESA-N,Small molecule,ok
Phenelzine sulfate,CHEMBL1200895,NNCCc1ccccc1.O=S(=O)(O)O,RXBKMJIPNDOHFR-UHFFFAOYSA-N,Small molecule,ok
Phenobarbital sodium,CHEMBL149972,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],WRLGYAWRGXKSKG-UHFFFAOYSA-M,Small molecule,ok
Phenoxybenzamine hydrochloride,CHEMBL1200787,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,VBCPVIWPDJVHAN-UHFFFAOYSA-N,Small molecule,ok
Phenoxypropazine,CHEMBL1909286,CC(COc1ccccc1)NN,QNEXFJFTGQBXBJ-UHFFFAOYSA-N,Small molecule,ok
Phentermine resin complex,CHEMBL1574,CC(C)(N)Cc1ccccc1,DHHVAGZRUROJKS-UHFFFAOYSA-N,Small molecule,ok
Phentolamine mesylate,CHEMBL1200873,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,OGIYDFVHFQEFKQ-UHFFFAOYSA-N,Small molecule,ok
Phenytoin,CHEMBL16,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CXOFVDLJLONNDW-UHFFFAOYSA-N,Small molecule,ok
Physostigmine salicylate,CHEMBL338975,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)c1ccccc1O,HZOTZTANVBDFOF-PBCQUBLHSA-N,Small molecule,ok
Phytonadione,CHEMBL1550,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,MBWXNTAXLNYFJB-NKFFZRIASA-N,Small molecule,ok
Piflufolastat f-18,CHEMBL4299851,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc(F)nc1)C(=O)O)C(=O)O,OLWVRJUNLXQDSP-RYUDHWBXSA-N,Small molecule,ok
Pilocarpine,CHEMBL550,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,QCHFTSOMWOSFHM-WPRPVWTQSA-N,Small molecule,ok
Pimavanserin tartrate,CHEMBL2448613,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)C(O)C(O)C(=O)O,RGSULKHNAKTFIZ-UHFFFAOYSA-N,Small molecule,ok
Pimozide,CHEMBL1423,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,YVUQSNJEYSNKRX-UHFFFAOYSA-N,Small molecule,ok
Pindolol,CHEMBL500,CC(C)NCC(O)COc1cccc2[nH]ccc12,JZQKKSLKJUAGIC-UHFFFAOYSA-N,Small molecule,ok
Pioglitazone hydrochloride,CHEMBL1715,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,GHUUBYQTCDQWRA-UHFFFAOYSA-N,Small molecule,ok
Pipamazine,CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,OSJJYEUEJRVVOD-UHFFFAOYSA-N,Small molecule,ok
Piperacillin sodium,CHEMBL1200820,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],WCMIIGXFCMNQDS-IDYPWDAWSA-M,Small molecule,ok
Pirfenidone,CHEMBL1256391,Cc1ccc(=O)n(-c2ccccc2)c1,ISWRGOKTTBVCFA-UHFFFAOYSA-N,Small molecule,ok
Piroxicam,CHEMBL527,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,QYSPLQLAKJAUJT-UHFFFAOYSA-N,Small molecule,ok
Pirprofen,CHEMBL188952,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,PIDSZXPFGCURGN-UHFFFAOYSA-N,Small molecule,ok
Pitavastatin calcium,CHEMBL1237061,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],RHGYHLPFVJEAOC-FFNUKLMVSA-L,Small molecule,ok
Pitolisant hydrochloride,CHEMBL4164059,Cl.Clc1ccc(CCCOCCCN2CCCCC2)cc1,XLFKECRRMPOAQS-UHFFFAOYSA-N,Small molecule,ok
Plazomicin sulfate,CHEMBL2364623,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O.O=S(=O)(O)O,SFTBRKHJMASSAP-BGJNVEJLSA-N,Small molecule,ok
Plecanatide,CHEMBL2103867,CC(C)C[C@H](NC(=O)[C@@H]1CSSC[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CC(N)=O)CSSC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC2=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N1)C(=O)O,NSPHQWLKCGGCQR-DLJDZFDSSA-N,Protein,non_small_or_no_smiles
Plerixafor,CHEMBL18442,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,YIQPUIGJQJDJOS-UHFFFAOYSA-N,Small molecule,ok
Polidocanol,CHEMBL6067961,,,Small molecule,non_small_or_no_smiles
Polyethylene glycol 3350,CHEMBL1201479,,,Small molecule,non_small_or_no_smiles
Polymyxin b sulfate,CHEMBL5314355,,,Protein,non_small_or_no_smiles
Polythiazide,CHEMBL1587,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CYLWJCABXYDINA-UHFFFAOYSA-N,Small molecule,ok
Pomalidomide,CHEMBL43452,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,UVSMNLNDYGZFPF-UHFFFAOYSA-N,Small molecule,ok
Ponatinib hydrochloride,CHEMBL2105708,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl,BWTNNZPNKQIADY-UHFFFAOYSA-N,Small molecule,ok
Ponesimod,CHEMBL1096146,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,LPAUOXUZGSBGDU-STDDISTJSA-N,Small molecule,ok
Porfimer sodium,CHEMBL1201481,,,Small molecule,non_small_or_no_smiles
Posaconazole,CHEMBL1397,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,RAGOYPUPXAKGKH-XAKZXMRKSA-N,Small molecule,ok
